id,name
393,沖縄ヤマハ　店舗前駐輪場
400,レキオスおもろまち駅前ビル バス停前
401,レキオス本社前
408,那覇市安里　グランデュール安里
409,ビージーエム沖縄　駐輪場
1412,那覇市松山　ChulaVista松山Biz
1931,おおともハウジング前
2217,ストレッチ工房前
2432,サイクル館　知花店
2456,金城オート
2505,ヘアークリエイション　ライズ
2550,モトファッション　元気
2551,バイクショップ　クエスト
2552,You shop Ks
2620,トーマス安里
2724,ルミネ33
2727,グランツ・イン松尾
2729,那覇東急REIホテル
2732,パシフィックホテル沖縄
2733,ダブルツリーbyヒルトン那覇首里城
2801,ヴィラコースト西町
2881,ポイントワン工場
2882,のうれんプラザ
2995,沖縄ホテル
3232,スクーターキング５８
3275,La Lumiere Oroku
3512,Tomas Kio
3513,Tomas 真栄原 Ⅱ
3514,エンズ マリーナ イン マーシー
3596,ムーンオーシャン宜野湾 ホテル＆レジデンス
3674,Act  Misato 
3812,宜野湾市民会館
3834,宜野湾市民図書館
4090,ぎのわんゆいマルシェ
4091,瀬底
4092,プロトソリュ―ション
4150,ラグナガーデンホテル
4151,ヒルトン沖縄北谷リゾート
4487,VILLA AWASE 111-GuesthouseinOkinawa
4488,ホテル・トリフィート那覇旭橋
4812,ヒルトン沖縄瀬底リゾート
4940,首里石嶺4丁目ポート
4941,ワンナイン前ポート
5063,壺川駅 東口駅前広場
5064,旭橋駅 東口駅前広場
5065,県庁前駅東口エレベーター前
5066,美栄橋駅南口駅前広場
5067,牧志駅西口
5068,おもろまち駅西口（おもろまち側）駅前広場
5069,おもろまち駅東口（真嘉比側）駅前広場
5070,古島駅西口駅前広場
5082,キーストーンホテル那覇空港
5304,M’sガーデン駐輪場
5418,てだこ浦西駅
5419,浦添前田駅
5421,経塚駅
5422,浦添市役所
5425,牧港交差点
5426,城間通り交差点
5427,大宮公園
5428,サンエー浦添西海岸パルコシティ南側駐輪場
5429,サンエー経塚シティ駐輪場
5430,ANA SPORTS PARK 浦添
5431,浦添市産業振興センター 結の街
5451,ルートイングランティア那覇
5525,屋冨祖公民館
5603,沖縄海邦銀行　松尾支店
5604,沖縄海邦銀行　旧辻町支店
5605,浦西公民館
5606,那覇市役所駐輪場
5613,琉球大学　中央食堂
5621,赤嶺駅 北口交通広場①
5622,赤嶺駅 北口交通広場②
5623,赤嶺駅 南口交通広場
5624,小禄駅 北口交通広場①
5625,小禄駅 北口交通広場②
5626,小禄駅 南口
5627,奥武山駅
5628,県議会棟前
5630,おもろまち駅 西口駅前広場②
5632,サンエー那覇メインプレイス
5664,浦添市美術館入口（保健相談センター前）
5665,まえはら公園
5666,泉小公園
5667,内間西公園
5756,My Place（マイプレイス）
5851,Casa Leo ASATO
6044,琉球大学　宜野湾口（北口）
6045,琉球大学　北食堂前
6046,大学本部棟
6047,琉球大学　人文社会学部前
6048,琉球大学　中城口（東口）
6465,バークレーズコート（ゴルフ5前 駐輪場）
6510,バークレーズコート（ベスト電器横 駐輪場）
6566,すこやか薬局小禄店
6614,ローソン 那覇真嘉比入口店
6615,ローソン 那覇崇元寺通店
6617,ローソン 那覇国際高校前店
6618,ローソン 那覇国場店
6619,ローソン 那覇長田二丁目店
7076,ホテル カクテルステイ ナハ
7088,New Normal Hotel in NAMINOUE
7089,New Normal Hotel in MATSUYAMA
7228,たから長生整骨院
7326,ラ・ジェント・ホテル沖縄北谷
7332,なは市民協働プラザ
7333,長田交差点①
7334,長田交差点②
7335,安謝高架下駐車場
7336,上之屋バス停（上り）
7369,新港ふ頭中央緑地
7428,南坂田原公園
7429,赤森原公園
7430,南上原糸蒲公園
7431,竹口原公園
7432,ゆらてぃく公園
7433,ちゅらばる公園
7434,石橋原公園
7435,山内原公園
7436,中城村役場
7437,護佐丸歴史資料図書館
7438,中城城跡
7444,あっぷるタウン
7480,サンエー宜野湾コンベンションシティ
7481,サンエー大山シティ
7482,サンエーなかぐすく店
7504,中部商業高校前
7624,ウィークリーハーバービューマンション宜野湾館
7668,沖縄銀行 なかぐすく支店
7776,沖縄ハーバービューホテル
7777,小禄金城公園
7778,天久ちゅらまち公園
7831,ホテルコザ
8014,New Normal Condo in NAHA AIRPORT
8015,泊緑地
9514,ホリデイホームツボヤ
9557,レキオス豊見城店
9728,沖縄産業支援センター
9739,コープ首里
9828,珈琲専門店ピュアキャッスル　裏駐車場
9914,ローソン　首里駅前
9940,ローソン　古蔵小学校前店
