id,min,max,mean
1446,-10,10,0.0
1448,-30,0,-15.0
1473,-20,0,-10.0
1474,-20,0,-10.0
1475,-20,0,-10.0
1477,-20,0,-10.0
1478,20,40,30.0
1479,-20,0,-10.0
1480,0,30,15.0
1481,20,40,30.0
1489,-40,0,-20.0
1491,-30,10,-10.0
1492,-10,0,-5.0
1503,-20,20,0.0
1504,-20,0,-10.0
1506,-10,0,-5.0
1512,-30,0,-15.0
1513,-10,10,0.0
1514,-10,10,0.0
1515,10,60,35.0
1518,-20,0,-10.0
1519,-20,30,5.0
1523,20,40,30.0
1524,20,40,30.0
1525,10,30,20.0
1529,-20,0,-10.0
1530,-20,10,-5.0
1531,-20,10,-5.0
1532,-20,0,-10.0
1533,-20,0,-10.0
1536,-10,30,10.0
1537,-30,20,-5.0
1538,-30,20,-5.0
1546,-10,0,-5.0
1547,-10,20,5.0
1550,-10,10,0.0
1552,0,20,10.0
1553,0,20,10.0
1556,40,80,60.0
1558,-20,10,-5.0
1559,-20,30,5.0
1560,-40,20,-10.0
1561,-40,0,-20.0
1562,-20,10,-5.0
1563,-20,10,-5.0
1564,0,30,15.0
1565,-10,20,5.0
1566,-10,20,5.0
1602,-10,0,-5.0
1604,-10,0,-5.0
1607,-10,0,-5.0
1610,-10,0,-5.0
1633,-10,10,0.0
1675,-10,10,0.0
1676,-30,0,-15.0
1677,0,20,10.0
1678,0,30,15.0
1682,20,60,40.0
1683,0,10,5.0
1684,-20,0,-10.0
1694,-20,0,-10.0
1706,-20,20,0.0
1707,-20,-10,-15.0
1708,-20,-10,-15.0
1709,-20,10,-5.0
1710,-20,20,0.0
1711,-20,20,0.0
1712,-20,30,5.0
1714,-20,20,0.0
1721,-70,10,-30.0
1723,-70,0,-35.0
1756,0,10,5.0
1778,-10,0,-5.0
1780,10,70,40.0
1781,10,20,15.0
1782,10,20,15.0
1783,10,60,35.0
1785,0,10,5.0
1786,0,20,10.0
1787,-60,-10,-35.0
1790,-20,0,-10.0
1791,-10,10,0.0
1792,-10,40,15.0
1795,0,40,20.0
1796,-20,0,-10.0
1797,-20,0,-10.0
1814,-10,10,0.0
1817,-20,10,-5.0
1819,510,540,525.0
1840,490,520,505.0
1841,580,680,630.0
1842,540,600,570.0
1874,-20,10,-5.0
1876,-30,0,-15.0
1877,-30,10,-10.0
1883,-20,-10,-15.0
1884,-10,0,-5.0
1885,-10,0,-5.0
1901,-20,0,-10.0
1903,-20,0,-10.0
1904,-20,0,-10.0
1905,-20,0,-10.0
1907,-20,0,-10.0
1909,-20,0,-10.0
1910,-20,-10,-15.0
1912,-20,0,-10.0
1913,-20,0,-10.0
1918,-20,0,-10.0
1919,-10,10,0.0
1922,-10,0,-5.0
1926,-10,20,5.0
1929,-20,0,-10.0
1930,10,70,40.0
1931,-10,20,5.0
1932,10,60,35.0
1959,-10,10,0.0
1960,-10,0,-5.0
1961,-10,10,0.0
1962,-10,0,-5.0
1963,-10,10,0.0
1964,-10,10,0.0
1965,-10,10,0.0
1966,-10,10,0.0
1967,-10,10,0.0
1968,-40,10,-15.0
1969,-40,10,-15.0
1970,-10,10,0.0
1971,-10,20,5.0
1972,-40,10,-15.0
1973,-40,10,-15.0
1974,-10,10,0.0
1988,20,40,30.0
1992,40,50,45.0
1993,60,70,65.0
1995,-20,0,-10.0
1996,-20,0,-10.0
2004,-20,0,-10.0
2010,-40,0,-20.0
2025,-10,10,0.0
2027,-70,10,-30.0
2028,-20,0,-10.0
2029,-20,10,-5.0
2030,-20,20,0.0
2031,-20,0,-10.0
2036,-50,0,-25.0
2039,-10,10,0.0
2043,-20,0,-10.0
2044,-10,0,-5.0
2046,-10,0,-5.0
2047,-10,0,-5.0
2049,-20,0,-10.0
2050,-20,0,-10.0
2051,-20,0,-10.0
2052,-20,0,-10.0
2055,-50,10,-20.0
2056,-20,10,-5.0
2057,-20,10,-5.0
2058,-20,0,-10.0
2061,-20,30,5.0
2062,-20,0,-10.0
2063,-20,0,-10.0
2064,-20,0,-10.0
2065,-20,20,0.0
2066,-20,20,0.0
2067,-20,10,-5.0
2068,-20,10,-5.0
2069,-20,0,-10.0
2070,-20,-10,-15.0
2071,-20,-10,-15.0
2096,-20,0,-10.0
2097,-20,0,-10.0
2099,-20,0,-10.0
2102,-20,0,-10.0
2110,-10,0,-5.0
2120,-20,0,-10.0
2128,-10,0,-5.0
2129,-10,20,5.0
2141,10,60,35.0
2142,10,60,35.0
2143,10,90,50.0
2144,-30,20,-5.0
2152,-30,30,0.0
2153,-30,30,0.0
2154,10,30,20.0
2156,0,20,10.0
2158,10,40,25.0
2162,-10,20,8.333333333333334
2172,-10,20,5.0
2174,-30,10,-10.0
2175,-10,10,0.0
2176,-40,10,-15.0
2177,-40,10,-15.0
2178,-40,10,-15.0
2179,-40,10,-15.0
2180,-10,10,0.0
2182,-10,20,5.0
2183,-10,10,0.0
2184,-10,10,0.0
2185,-10,10,0.0
2186,-40,0,-20.0
2187,-40,10,-15.0
2188,-10,10,0.0
2189,-40,0,-20.0
2190,-10,10,0.0
2191,-30,10,-10.0
2192,-10,0,-5.0
2193,-20,20,0.0
2195,-10,0,-5.0
2196,-10,10,0.0
2205,-10,30,10.0
2206,-10,30,10.0
2207,-10,30,10.0
2208,-10,30,10.0
2209,-10,30,10.0
2210,0,30,15.0
2211,0,30,15.0
2214,-10,10,0.0
2215,-30,0,-15.0
2216,-10,0,-5.0
2217,-10,10,0.0
2228,-20,0,-10.0
2232,-20,0,-10.0
2244,-10,10,0.0
2247,500,510,505.0
2248,540,620,580.0
2249,530,560,545.0
2251,560,600,580.0
2266,-10,0,-5.0
2270,-40,0,-20.0
2271,-20,0,-10.0
2273,-40,0,-20.0
2275,-20,0,-10.0
2276,-40,0,-20.0
2278,-40,0,-20.0
2286,-20,0,-10.0
2287,-20,0,-10.0
2327,-30,0,-15.0
2328,-20,0,-10.0
2346,-20,0,-10.0
2355,-20,0,-10.0
2356,-20,0,-10.0
2357,-20,0,-10.0
2358,-20,0,-10.0
2359,-20,0,-10.0
2360,-20,10,-5.0
2361,-20,0,-10.0
2362,-30,10,-10.0
2363,0,20,10.0
2364,-30,0,-15.0
2365,-30,10,-10.0
2372,-20,0,-10.0
2375,-10,0,-5.0
2376,-10,10,0.0
2377,-30,20,-5.0
2378,-10,10,0.0
2379,-10,10,0.0
2380,-10,10,0.0
2381,-10,10,0.0
2382,-10,20,5.0
2383,-10,10,0.0
2384,-20,0,-10.0
2388,-10,40,15.0
2389,-10,40,15.0
2394,0,40,20.0
2395,0,30,15.0
2397,0,20,10.0
2398,0,30,15.0
2400,0,20,10.0
2401,0,30,15.0
2402,0,20,10.0
2404,0,30,15.0
2405,0,20,10.0
2407,-10,20,5.0
2422,-10,20,5.0
2425,0,30,15.0
2426,-10,10,0.0
2432,10,50,30.0
2434,-20,0,-10.0
2435,-10,0,-5.0
2436,-30,0,-15.0
2437,-10,0,-5.0
2438,-20,0,-10.0
2439,-20,0,-10.0
2443,10,40,25.0
2444,10,60,35.0
2445,10,30,20.0
2446,10,50,30.0
2447,50,60,55.0
2448,-10,10,0.0
2449,10,40,25.0
2450,-10,40,15.0
2452,-20,0,-10.0
2453,20,50,35.0
2455,-10,0,-5.0
2456,10,40,25.0
2468,-20,10,-5.0
2473,0,30,15.0
2474,0,20,10.0
2475,-10,20,5.0
2476,0,20,10.0
2477,0,20,10.0
2478,0,20,10.0
2479,-10,0,-5.0
2480,0,20,10.0
2481,0,20,10.0
2482,-10,20,5.0
2483,0,30,15.0
2484,0,20,10.0
2487,-20,20,0.0
2488,-10,10,0.0
2491,-20,0,-10.0
2492,-20,10,-5.0
2493,-10,10,0.0
2494,10,40,25.0
2495,-20,30,5.0
2497,-50,20,-15.0
2498,-50,10,-20.0
2499,-20,0,-10.0
2502,-10,10,0.0
2505,-10,0,-5.0
2509,-20,0,-10.0
2510,-30,0,-15.0
2512,-30,0,-15.0
2522,-20,0,-10.0
2523,-20,-10,-15.0
2524,-20,0,-10.0
2525,-30,0,-15.0
2528,-10,10,0.0
2529,0,20,10.0
2533,10,70,40.0
2536,60,70,65.0
2539,-10,0,-5.0
2540,20,40,30.0
2541,-20,0,-10.0
2542,-10,20,5.0
2543,-10,10,0.0
2544,-30,20,-5.0
2545,-10,10,0.0
2546,-40,0,-20.0
2547,-20,0,-10.0
2550,-10,20,5.0
2551,-10,90,40.0
2552,-10,30,10.0
2559,-30,20,-5.0
2568,-20,30,5.0
2571,-20,0,-10.0
2572,-20,10,-5.0
2573,-20,0,-10.0
2574,-10,10,0.0
2575,-10,0,-5.0
2576,-10,10,0.0
2577,-10,10,0.0
2578,-10,10,0.0
2579,-40,0,-20.0
2582,-10,10,0.0
2588,-40,0,-20.0
2589,-20,20,0.0
2590,-20,20,0.0
2591,-20,0,-10.0
2593,-20,-10,-15.0
2595,-20,20,0.0
2596,-20,-10,-15.0
2597,-10,10,0.0
2600,-10,10,0.0
2601,-10,10,0.0
2602,-10,0,-5.0
2604,-30,20,-5.0
2605,-40,0,-20.0
2606,-30,0,-15.0
2607,-30,0,-15.0
2608,-30,10,-10.0
2609,-30,10,-10.0
2610,-30,20,-5.0
2611,-10,10,0.0
2612,-10,10,0.0
2615,-10,0,-5.0
2616,-10,20,5.0
2617,-10,10,0.0
2618,-30,10,-10.0
2619,-30,0,-15.0
2620,-10,10,0.0
2637,-20,0,-10.0
2639,-20,40,10.0
2642,-20,10,-5.0
2643,-20,10,-5.0
2644,0,40,20.0
2645,-10,20,5.0
2649,-10,10,0.0
2658,10,20,15.0
2661,-20,0,-10.0
2662,-70,0,-35.0
2663,-20,-10,-15.0
2664,-20,-10,-15.0
2673,-20,0,-10.0
2674,-20,0,-10.0
2675,-20,0,-10.0
2676,-20,-10,-15.0
2677,-20,0,-10.0
2678,-20,0,-10.0
2681,-10,-10,-10.0
2691,-30,0,-15.0
2692,-20,0,-10.0
2709,-20,0,-10.0
2710,-20,10,-5.0
2711,-20,-10,-15.0
2712,-20,-10,-15.0
2713,-20,-10,-15.0
2714,-20,-10,-15.0
2715,-20,10,-6.666666666666667
2716,-20,-10,-15.0
2717,-20,-10,-15.0
2718,-20,-10,-15.0
2719,-20,-10,-15.0
2720,-20,-10,-15.0
2724,-10,10,0.0
2725,-20,10,-5.0
2727,-10,10,0.0
2729,-10,0,-5.0
2732,-10,10,0.0
2733,0,40,20.0
2734,-30,10,-10.0
2736,570,580,575.0
2737,570,590,580.0
2738,570,590,580.0
2743,570,590,580.0
2744,570,590,580.0
2745,570,590,580.0
2746,570,590,580.0
2747,570,590,580.0
2748,570,590,580.0
2749,570,590,580.0
2750,570,590,580.0
2751,570,590,580.0
2752,-10,0,-5.0
2753,-40,0,-20.0
2771,-40,0,-20.0
2772,-40,0,-20.0
2773,-30,0,-15.0
2774,-30,0,-15.0
2775,-10,10,0.0
2776,-10,10,0.0
2777,-40,10,-15.0
2794,-30,10,-10.0
2795,10,30,20.0
2797,10,30,20.0
2800,-30,0,-15.0
2801,-10,10,0.0
2803,0,30,15.0
2805,-20,20,0.0
2807,-20,20,0.0
2808,0,20,10.0
2809,0,20,10.0
2810,0,30,15.0
2811,0,20,10.0
2812,0,20,10.0
2813,0,30,15.0
2814,-20,20,0.0
2815,0,20,10.0
2817,90,110,100.0
2820,0,30,15.0
2821,-40,0,-20.0
2822,-30,0,-15.0
2823,-40,10,-15.0
2824,-10,40,15.0
2825,-10,20,5.0
2826,-10,50,20.0
2827,40,60,50.0
2828,-10,60,25.0
2829,40,50,45.0
2830,0,50,25.0
2831,0,50,25.0
2832,0,50,25.0
2833,0,30,15.0
2834,0,20,10.0
2835,-50,20,-15.0
2837,0,60,30.0
2838,-50,30,-10.0
2839,20,40,30.0
2844,-20,0,-10.0
2845,570,590,580.0
2846,570,590,580.0
2847,570,590,580.0
2851,-20,20,0.0
2852,-20,20,0.0
2853,-20,-10,-15.0
2854,-20,0,-10.0
2855,-20,0,-10.0
2856,-20,0,-10.0
2857,-20,10,-6.666666666666667
2858,-20,-10,-15.0
2859,-20,0,-10.0
2860,-20,20,0.0
2861,-30,0,-15.0
2862,-20,0,-10.0
2863,-20,0,-10.0
2864,-20,-10,-15.0
2866,30,50,40.0
2869,-20,10,-5.0
2870,-20,0,-10.0
2871,-20,10,-5.0
2872,-20,0,-10.0
2873,-20,10,-5.0
2880,-10,10,0.0
2881,-10,30,10.0
2882,-10,10,0.0
2886,-10,40,15.0
2887,-10,30,10.0
2888,-10,-10,-10.0
2890,0,10,5.0
2891,-10,10,0.0
2892,0,20,10.0
2893,0,40,20.0
2896,-10,10,0.0
2897,-10,10,0.0
2898,-10,10,0.0
2899,-50,20,-15.0
2900,0,0,0
2901,-10,10,0.0
2902,-10,0,-5.0
2919,-10,10,0.0
2932,-10,10,0.0
2933,0,0,0
2938,20,50,35.0
2939,-20,0,-10.0
2940,20,40,30.0
2948,-20,0,-10.0
2949,-20,-10,-15.0
2962,-10,0,-5.0
2963,-20,0,-10.0
2964,-10,0,-5.0
2965,-10,10,0.0
2966,-10,10,0.0
2967,-10,10,0.0
2968,-10,20,5.0
2969,-70,10,-30.0
2970,-20,0,-10.0
2971,-20,20,0.0
2972,-20,-10,-15.0
2973,-20,-10,-15.0
2974,-20,10,-5.0
2975,-20,0,-10.0
2979,0,20,10.0
2980,0,20,10.0
2981,-40,0,-20.0
2983,0,20,10.0
2984,-10,0,-5.0
2985,-10,0,-5.0
2986,-10,0,-5.0
2987,-10,0,-5.0
2988,-30,0,-15.0
2992,-20,0,-10.0
2993,0,30,15.0
2994,20,40,30.0
2995,-10,10,0.0
2997,-70,0,-35.0
3002,-70,10,-30.0
3003,-70,10,-30.0
3012,-30,10,-10.0
3013,-40,0,-20.0
3014,-30,20,-5.0
3015,-30,0,-15.0
3016,-10,10,0.0
3020,-10,10,0.0
3023,-30,0,-11.666666666666666
3024,-10,0,-5.0
3025,-20,20,0.0
3026,-20,10,-5.0
3027,-20,10,-5.0
3059,-10,20,5.0
3060,-20,20,0.0
3062,0,30,15.0
3063,-10,10,0.0
3064,-10,20,5.0
3066,0,20,10.0
3067,-10,10,0.0
3068,-10,10,0.0
3069,-30,10,-10.0
3074,-20,10,-5.0
3075,-20,10,-5.0
3078,-10,10,0.0
3080,50,70,60.0
3081,60,80,70.0
3082,-20,0,-10.0
3083,-10,0,-5.0
3086,0,10,5.0
3087,0,10,5.0
3088,40,60,50.0
3089,0,20,10.0
3090,0,20,10.0
3091,-40,0,-20.0
3092,-30,10,-10.0
3093,-10,20,5.0
3094,-10,20,5.0
3095,-20,10,-5.0
3115,-10,10,0.0
3116,-20,10,-5.0
3117,-70,0,-35.0
3118,-10,30,10.0
3119,-10,0,-5.0
3120,-50,30,-10.0
3121,0,20,10.0
3138,0,90,45.0
3139,0,60,30.0
3140,0,20,10.0
3141,-30,0,-15.0
3142,-40,0,-20.0
3143,-40,0,-20.0
3144,10,20,15.0
3145,-20,20,0.0
3147,-20,10,-5.0
3148,-20,10,-5.0
3149,-20,0,-10.0
3150,-10,20,5.0
3151,-20,20,0.0
3152,-20,30,5.0
3153,-20,30,5.0
3154,-20,40,10.0
3156,-20,10,-5.0
3158,580,850,715.0
3159,500,530,515.0
3162,20,30,25.0
3163,10,30,20.0
3167,-20,30,5.0
3168,-30,20,-5.0
3169,-30,20,-5.0
3170,-20,20,0.0
3172,-30,0,-15.0
3173,-30,10,-10.0
3174,10,40,25.0
3175,10,30,20.0
3177,10,40,25.0
3178,-20,30,5.0
3179,-20,30,5.0
3180,-20,20,0.0
3181,-30,20,-5.0
3182,0,20,10.0
3183,-30,0,-15.0
3184,-30,20,-5.0
3185,-20,30,5.0
3186,0,20,10.0
3187,-10,0,-5.0
3197,-10,0,-5.0
3198,-10,0,-5.0
3199,-40,20,-10.0
3200,-10,10,0.0
3202,-20,0,-10.0
3203,-20,10,-5.0
3204,-10,10,0.0
3205,-40,10,-15.0
3207,-30,0,-15.0
3208,-30,0,-15.0
3209,-30,0,-15.0
3210,-40,0,-20.0
3211,-30,0,-15.0
3214,-20,30,5.0
3215,-20,20,0.0
3217,-20,20,0.0
3219,-20,10,-5.0
3220,-30,0,-15.0
3221,-30,10,-10.0
3222,10,40,25.0
3223,10,40,25.0
3224,10,30,20.0
3225,-10,0,-5.0
3226,-10,0,-5.0
3227,-20,20,0.0
3228,-20,30,5.0
3229,-30,10,-10.0
3230,10,30,20.0
3231,-10,10,0.0
3232,-10,30,10.0
3233,-10,60,25.0
3234,-10,0,-5.0
3236,-10,80,38.888888888888886
3237,-10,0,-5.0
3240,-30,10,-10.0
3243,-20,30,5.0
3246,-30,0,-15.0
3247,-10,0,-5.0
3248,-10,0,-5.0
3249,-10,0,-5.0
3250,-10,0,-5.0
3251,-10,0,-5.0
3252,-10,0,-5.0
3253,-30,0,-15.0
3255,-20,30,5.0
3257,20,40,30.0
3258,20,50,35.0
3259,-20,10,-5.0
3260,-10,30,10.0
3261,-10,40,15.0
3262,-10,40,15.0
3263,0,40,20.0
3264,-10,30,10.0
3265,-10,30,10.0
3267,-20,0,-10.0
3268,-40,0,-20.0
3269,-20,0,-10.0
3270,-10,0,-5.0
3271,-20,0,-10.0
3272,-10,10,0.0
3273,-10,10,0.0
3275,-10,20,5.0
3276,520,550,535.0
3277,540,560,550.0
3279,-10,0,-5.0
3280,-10,0,-5.0
3281,-30,0,-15.0
3283,-10,0,-5.0
3289,-10,10,0.0
3290,10,30,20.0
3297,0,20,10.0
3303,570,590,580.0
3304,570,590,580.0
3305,570,590,580.0
3306,570,580,575.0
3307,570,580,575.0
3309,570,600,585.0
3310,570,600,585.0
3311,-10,10,0.0
3316,-40,0,-20.0
3317,-10,0,-5.0
3318,-10,0,-5.0
3319,-10,0,-5.0
3320,-10,0,-5.0
3321,-10,0,-5.0
3322,-10,0,-5.0
3323,-10,0,-5.0
3324,-10,10,0.0
3325,-10,0,-5.0
3326,-10,0,-5.0
3327,-20,0,-10.0
3328,-10,0,-5.0
3329,-20,0,-10.0
3330,-20,0,-10.0
3331,-20,0,-10.0
3332,-20,0,-10.0
3334,10,40,25.0
3335,-10,30,10.0
3336,-10,0,-5.0
3337,-30,0,-15.0
3338,-10,0,-5.0
3339,-10,10,0.0
3341,-30,10,-10.0
3342,-30,0,-15.0
3343,-10,10,0.0
3345,-40,10,-15.0
3346,-10,10,0.0
3348,-20,30,5.0
3349,-10,10,0.0
3350,-20,20,0.0
3351,-10,10,0.0
3352,-10,10,0.0
3353,-10,0,-5.0
3354,-10,0,-5.0
3356,0,40,20.0
3357,-40,10,-15.0
3361,50,60,55.0
3362,60,70,65.0
3363,60,80,70.0
3364,50,70,60.0
3365,60,80,70.0
3366,60,80,70.0
3367,60,70,65.0
3368,60,70,65.0
3369,60,80,70.0
3370,-10,10,0.0
3371,-10,10,0.0
3374,-10,20,5.0
3375,-10,20,5.0
3376,40,90,65.0
3377,60,90,75.0
3378,50,70,60.0
3379,50,60,55.0
3380,50,60,55.0
3381,50,70,60.0
3382,50,70,60.0
3383,50,70,60.0
3385,0,20,10.0
3386,-10,0,-5.0
3389,20,40,30.0
3390,0,30,15.0
3391,0,30,15.0
3392,0,20,10.0
3403,-30,10,-10.0
3404,-20,0,-10.0
3405,-10,0,-5.0
3406,-10,10,0.0
3407,-20,-10,-15.0
3408,-20,10,-5.0
3409,-20,10,-5.0
3410,-20,10,-5.0
3411,-20,0,-10.0
3412,-10,20,5.0
3414,-10,10,0.0
3415,-30,0,-15.0
3417,-10,10,0.0
3418,-10,0,-5.0
3419,-20,0,-10.0
3420,-20,0,-10.0
3421,-10,0,-5.0
3422,-20,0,-10.0
3423,-20,0,-10.0
3424,-40,10,-15.0
3426,-10,20,5.0
3427,-30,0,-15.0
3429,-30,20,-5.0
3433,-10,0,-5.0
3434,-20,0,-10.0
3435,-20,30,5.0
3436,-10,10,0.0
3437,-30,0,-15.0
3439,-10,20,5.0
3441,-20,-10,-15.0
3444,-10,10,0.0
3445,-10,0,-5.0
3446,-10,20,5.0
3447,-10,10,0.0
3448,-10,0,-5.0
3449,-10,10,0.0
3450,-10,10,0.0
3451,-20,-10,-15.0
3452,-20,0,-10.0
3453,-10,10,0.0
3454,-10,10,0.0
3455,-10,0,-5.0
3456,-10,0,-5.0
3457,-10,40,15.0
3458,-10,10,0.0
3467,-70,20,-25.0
3468,-20,-10,-15.0
3471,-10,40,15.0
3472,-70,20,-25.0
3473,-70,20,-25.0
3474,-70,10,-30.0
3476,-20,0,-10.0
3477,-20,0,-10.0
3479,20,40,30.0
3480,0,40,20.0
3481,-50,0,-25.0
3482,-20,-10,-15.0
3483,-20,0,-10.0
3485,10,40,25.0
3486,-10,0,-5.0
3487,-20,10,-5.0
3489,-30,10,-10.0
3491,-20,0,-10.0
3492,-20,0,-10.0
3493,-10,0,-5.0
3494,-10,0,-5.0
3495,-40,0,-20.0
3496,-40,0,-20.0
3497,-30,20,-5.0
3498,-10,20,5.0
3500,0,30,15.0
3501,-20,10,-5.0
3502,-40,20,-10.0
3503,-50,0,-25.0
3512,-10,10,0.0
3513,-10,60,25.0
3514,-10,20,5.0
3520,-40,10,-15.0
3521,-10,10,0.0
3522,-10,20,5.0
3525,-30,30,0.0
3526,-20,0,-10.0
3527,-20,0,-10.0
3528,-20,0,-10.0
3529,0,30,15.0
3530,-10,20,5.0
3531,-10,10,0.0
3533,-20,10,-5.0
3534,10,30,20.0
3535,-10,20,5.0
3536,-10,10,0.0
3537,-10,0,-5.0
3538,-10,30,10.0
3539,0,20,10.0
3540,-20,10,-5.0
3542,-20,0,-10.0
3544,-20,0,-10.0
3545,-20,0,-10.0
3546,-10,0,-5.0
3547,-10,0,-5.0
3548,-20,0,-10.0
3549,-20,0,-10.0
3551,-30,10,-10.0
3552,-10,10,0.0
3553,-10,10,0.0
3554,-40,10,-15.0
3556,-30,10,-10.0
3557,-30,10,-10.0
3559,-10,10,0.0
3560,-10,10,0.0
3561,-10,10,0.0
3562,-10,20,5.0
3569,-20,30,5.0
3572,-20,10,-5.0
3573,-20,20,0.0
3576,0,30,15.0
3577,0,30,15.0
3578,-30,10,-10.0
3579,-30,0,-15.0
3580,-30,10,-10.0
3581,0,30,15.0
3582,-10,20,5.0
3583,-20,0,-10.0
