id,name
17,新御徒町ステーション
26,【ベルシェア】ベルニクステクニカルセンター
39,イオンモール浦和美園（南）
40,イオンモール浦和美園（北）
41,美園公民館前
75,seesaw
76,ダイシャリン三鷹店
77,ダイシャリン池袋店
79,ダイシャリン江戸川橋駅店
81,ダイシャリン府中店
110,サイクルスポット大泉学園店
112,サイクルスポット喜多見店
118,サイクルスポット桜新町店
119,ル・サイク渋谷店
120,ル・サイク三田店
142,【ベルシェア】高木ビル　三鷹
161,東岡崎駅前
162,りぶら
163,岡崎市役所
164,岡崎公園大手門
166,岡崎女子大学
182,赤羽駅西口自転車駐車場(4:00～24：50）       
184,サイクルベースあさひ高円寺店
185,フィル・パークKaguLab.飯田橋
188,セブンイレブン　浦和南部領店
189,セブンイレブン　大宮春岡店
191,セブンイレブン　大宮大和田前原店
195,セブンイレブン　大宮日進駅西店
198,セブンイレブン　針ヶ谷店
199,セブンイレブン　浦和元町中央店
200,セブンイレブン　浦和常盤店
201,セブンイレブン　浦和常盤10丁目店
202,セブンイレブン　さいたま下町3丁目店
203,セブンイレブン　さいたま上落合9丁目店
204,セブンイレブン　浦和白幡6丁目店
207,セブンイレブン　浦和常盤5丁目店
212,Camping Office osoto
213,◆小豆島◆土庄港 マリンレンタカー
214,◆小豆島◆土庄港 フェリーターミナル入口
219,◆小豆島◆坂手港 観光案内所
222,◆小豆島◆ふるさと村
224,◆小豆島◆エンジェルロード
225,◆小豆島◆オリーブ公園 オリーブ記念館裏駐車場
228,◆小豆島◆二十四の瞳映画村・壺井栄文学館
231,◆小豆島◆中山千枚田・中山農村歌舞伎舞台
232,◆小豆島◆オリーブナビ小豆島
234,◆小豆島◆寒霞渓ロープウェイこううん駅
235,◆小豆島◆福田港
236,◆小豆島◆ビーチサイドホテル鹿島荘
238,◆小豆島◆ホテルグリーンプラザ小豆島
239,ル・サイクakiba
241,◆小豆島◆国民宿舎小豆島
242,◆小豆島◆オーキドホテル
246,◆小豆島◆オリーブ園
247,サイクルスポット吉祥寺店
248,◆小豆島◆土庄町役場
252,◆小豆島◆草壁港 駐輪場
254,阪神西宮西駐輪場
260,阪神西宮東駐輪場
268,阪神甲子園西駐輪場
271,セブンイレブン　岩槻箕輪店
275,セブンイレブン　さいたま東大宮7丁目店
276,セブンイレブン　さいたま東大宮6丁目店
277,セブンイレブン　東大宮店
280,セブンイレブン　さいたま奈良町北店
281,セブンイレブン　さいたま今羽町店
287,セブンイレブン　さいたま三橋3丁目店
288,セブンイレブン　さいたま大成町3丁目店
289,セブンイレブン　鉄道博物館前店
290,セブンイレブン　さいたま大成町2丁目店
291,セブンイレブン　浦和裏門通り店
292,セブンイレブン　浦和元町2丁目店
293,セブンイレブン　さいたま原山3丁目南店
294,セブンイレブン　さいたま中尾バイパス店
296,セブンイレブン　さいたま文蔵3丁目店
326,セブンイレブン　岩槻本町店
327,朝霞市民会館
330,セブンイレブン　さいたま南中丸店
332,セブンイレブン　さいたま北袋町2丁目店
333,セブンイレブン　さいたま白鍬店
335,セブンイレブン　さいたま三橋総合公園前店
336,セブンイレブン　さいたま宮原1丁目西店
338,セブンイレブン　大宮奈良町店
341,セブンイレブン　さいたま大谷場店
342,セブンイレブン　さいたま辻1丁目店
344,セブンイレブン　さいたま鹿手袋3丁目店
347,セブンイレブン　さいたま大戸６丁目店
356,セブンイレブン　さいたま大宮駅東店
357,セブンイレブン　さいたま上落合3丁目店
359,根岸台自然公園
360,水久保公園
364,セブンイレブン　さいたま大戸3丁目店
366,セブンイレブン　浦和駅西口店
367,セブンイレブン　さいたま南本町2丁目店
368,セブンイレブン　東浦和3丁目店
370,セブンイレブン　さいたま三室店
372,朝霞駅東口駅前広場①
375,セブンイレブン　さいたま山崎店
376,セブンイレブン　さいたま円阿弥7丁目店
377,セブンイレブン　大宮宮原西口店
380,セブンイレブン　東浦和駅南店
381,セブンイレブン　さいたま大牧店
382,セブンイレブン　さいたま中尾店
383,セブンイレブン　さいたま松木2丁目店
384,セブンイレブン　さいたま辻7丁目店
386,セブンイレブン　さいたま栄和2丁目店
387,セブンイレブン　さいたま大久保店
388,サイクルベースあさひ浦和東店
389,サイクルベースあさひ与野本町店
390,サイクルベースあさひ岩槻店
391,サイクルベースあさひ武蔵浦和店
393,沖縄ヤマハ　店舗前駐輪場
394,朝霞駅南口駅前広場
396,セブンイレブン　浦和原山3丁目店
397,セブンイレブン　さいたま中尾緑島店
398,セブンイレブン　南浦和1丁目店
399,セブンイレブン　さいたま櫛引町1丁目南店
400,レキオスおもろまち駅前ビル バス停前
401,レキオス本社前
408,那覇市安里　グランデュール安里
409,ビージーエム沖縄　駐輪場
416,朝霞市役所
419,セブンイレブン　喜連瓜破駅南店
421,阪神尼崎駅西　アマスタアマセン高架下駐輪場
422,阪神尼崎センタープール前駐輪場
432,セブンイレブン　浦和内谷4丁目店
433,セブンイレブン　さいたま文蔵5丁目店
434,朝霞市立図書館
436,セブンイレブン　横浜荏田町店
442,佐賀バルーンミュージアム
443,佐賀市歴史民俗館
444,佐賀市役所 ＊閉門中は市役所守衛室まで
446,セブンイレブン　川崎久末店
449,セブンイレブン　川崎鋼管通店
450,セブンイレブン　川崎小田店
451,セブンイレブン　川崎藤崎店
484,朝霞中央公園
486,朝霞駅東口駅前広場②
487,膝折市民センター【営業時間:08:40〜21:30】
494,セブンイレブン　横浜星川駅南店
495,セブンイレブン　横浜帷子町2丁目店
500,セブンイレブン　川崎宇奈根店
636,浦和美園駅西口
637,ウニクス浦和美園
662,ル・サイク広尾店
663,セブンイレブン　横浜樽町店
664,セブンイレブン　横浜日吉1丁目店
665,セブンイレブン　横浜高田東3丁目店
666,セブンイレブン　東浦和7丁目店
668,セブンイレブン　東浦和駅北通り店
671,根岸台市民センター【営業時間:08:40〜21:30】
672,セブンイレブン　横浜新吉田東3丁目店
673,溝沼市民センター【営業時間:08:40〜20:00 】
674,セブンイレブン　横浜美しが丘5丁目店
679,セブンイレブン　横浜鶴見東寺尾3丁目店
684,セブンイレブン　横浜阿久和西店
686,セブンイレブン　川崎小杉陣屋町2丁目店
687,セブンイレブン　川崎津田山店
689,駅南サイクルパーク
690,藤枝市役所
691,蓮華寺池公園
747,セブンイレブン　北浦和3丁目店
748,セブンイレブン　荻窪駅前店
764,サイクルスポット池上店
780,佐賀県庁
781,佐賀県総合運動場
782,佐賀県総合体育館
784,佐賀城本丸歴史館北側駐車場
812,プレイアトレ土浦
825,阪神尼崎駅南口
826,阪神千鳥橋駅前広場駐輪場
847,JR千葉駅東口駅前大通り②
848,JR千葉駅東口駅前大通り③
849,JR千葉駅東口駅前大通り①
850,JR千葉駅西口駅前広場①
851,JR千葉駅西口駅前広場②
852,JR千葉駅北口駅前広場①
855,千葉中央コミュニティセンター
856,千葉市美術館
857,JR千葉みなと駅北口第2駐輪場
860,セブンイレブン　川崎高津諏訪店
861,セブンイレブン　川崎中原市ノ坪店
862,セブンイレブン　川崎井田2丁目店
863,セブンイレブン　川崎下小田中1丁目店
864,セブンイレブン　武蔵中原駅前店
865,セブンイレブン　川崎二子店
866,セブンイレブン　川崎二子6丁目店
869,セブンイレブン　川崎有馬6丁目店
