id,name
17,東京都
26,埼玉県
39,埼玉県
40,埼玉県
41,埼玉県
75,東京都
76,東京都
77,東京都
79,東京都
81,東京都
110,東京都
112,東京都
118,東京都
119,東京都
120,東京都
142,東京都
161,愛知県
162,愛知県
163,愛知県
164,愛知県
166,愛知県
182,東京都
184,東京都
185,東京都
188,埼玉県
189,埼玉県
191,埼玉県
195,埼玉県
198,埼玉県
199,埼玉県
200,埼玉県
201,埼玉県
202,埼玉県
203,埼玉県
204,埼玉県
207,埼玉県
212,愛知県
213,香川県
214,香川県
219,香川県
222,香川県
224,香川県
225,香川県
228,香川県
231,香川県
232,香川県
234,香川県
235,香川県
236,香川県
238,香川県
239,東京都
241,香川県
242,香川県
246,香川県
247,東京都
248,香川県
252,香川県
254,兵庫県
260,兵庫県
268,兵庫県
271,埼玉県
275,埼玉県
276,埼玉県
277,埼玉県
280,埼玉県
281,埼玉県
287,埼玉県
288,埼玉県
289,埼玉県
290,埼玉県
291,埼玉県
292,埼玉県
293,埼玉県
294,埼玉県
296,埼玉県
326,埼玉県
327,埼玉県
330,埼玉県
332,埼玉県
333,埼玉県
335,埼玉県
336,埼玉県
338,埼玉県
341,埼玉県
342,埼玉県
344,埼玉県
347,埼玉県
356,埼玉県
357,埼玉県
359,埼玉県
360,埼玉県
364,埼玉県
366,埼玉県
367,埼玉県
368,埼玉県
370,埼玉県
372,埼玉県
375,埼玉県
376,埼玉県
377,埼玉県
380,埼玉県
381,埼玉県
382,埼玉県
383,埼玉県
384,埼玉県
386,埼玉県
387,埼玉県
388,埼玉県
389,埼玉県
390,埼玉県
391,埼玉県
393,沖縄県
394,埼玉県
396,埼玉県
397,埼玉県
398,埼玉県
399,埼玉県
400,沖縄県
401,沖縄県
408,沖縄県
409,沖縄県
416,埼玉県
419,大阪府
421,兵庫県
422,兵庫県
432,埼玉県
433,埼玉県
434,埼玉県
436,神奈川県
442,佐賀県
443,佐賀県
444,佐賀県
446,神奈川県
449,神奈川県
450,神奈川県
451,神奈川県
484,埼玉県
486,埼玉県
487,埼玉県
494,神奈川県
495,神奈川県
500,神奈川県
636,埼玉県
637,埼玉県
662,東京都
663,神奈川県
664,神奈川県
665,神奈川県
666,埼玉県
668,埼玉県
671,埼玉県
672,神奈川県
673,埼玉県
674,神奈川県
679,神奈川県
684,神奈川県
686,神奈川県
687,神奈川県
689,静岡県
690,静岡県
691,静岡県
747,埼玉県
748,東京都
764,東京都
780,佐賀県
781,佐賀県
782,佐賀県
784,佐賀県
812,茨城県
825,兵庫県
826,大阪府
847,千葉県
848,千葉県
849,千葉県
850,千葉県
851,千葉県
852,千葉県
855,千葉県
856,千葉県
857,千葉県
860,神奈川県
861,神奈川県
862,神奈川県
863,神奈川県
864,神奈川県
865,神奈川県
866,神奈川県
869,神奈川県
870,神奈川県
871,神奈川県
872,神奈川県
874,神奈川県
875,神奈川県
876,神奈川県
883,兵庫県
884,兵庫県
885,大阪府
886,大阪府
889,静岡県
890,静岡県
892,埼玉県
893,神奈川県
894,神奈川県
895,埼玉県
896,神奈川県
897,神奈川県
898,神奈川県
899,神奈川県
900,神奈川県
905,埼玉県
906,神奈川県
907,埼玉県
913,神奈川県
1361,神奈川県
1362,神奈川県
1364,神奈川県
1365,神奈川県
1369,神奈川県
1370,神奈川県
1391,神奈川県
1392,神奈川県
1393,神奈川県
1395,神奈川県
1396,神奈川県
1402,千葉県
1404,千葉県
1405,千葉県
1406,千葉県
1412,沖縄県
1413,神奈川県
1415,神奈川県
1416,神奈川県
1417,神奈川県
1418,埼玉県
1419,神奈川県
1420,埼玉県
1423,神奈川県
1426,東京都
1428,神奈川県
1432,埼玉県
1433,埼玉県
1444,埼玉県
1445,埼玉県
1446,埼玉県
1448,埼玉県
1473,東京都
1474,東京都
1475,東京都
1477,東京都
1478,東京都
1479,東京都
1480,東京都
1481,東京都
1489,埼玉県
1491,埼玉県
1492,香川県
1503,千葉県
1504,千葉県
1506,香川県
1512,神奈川県
1513,神奈川県
1514,神奈川県
1515,神奈川県
1518,神奈川県
1519,埼玉県
1523,東京都
1524,東京都
1525,東京都
1529,東京都
1530,東京都
1531,東京都
1532,東京都
1533,東京都
1536,埼玉県
1537,埼玉県
1538,埼玉県
1546,香川県
1547,香川県
1550,香川県
1552,静岡県
1553,埼玉県
1556,東京都
1558,千葉県
1559,千葉県
1560,埼玉県
1561,埼玉県
1562,埼玉県
1563,埼玉県
1564,愛知県
1565,愛知県
1566,千葉県
1602,香川県
1604,香川県
1607,香川県
1610,香川県
1633,埼玉県
1675,神奈川県
1676,神奈川県
1677,神奈川県
1678,神奈川県
1682,神奈川県
1683,神奈川県
1684,神奈川県
1694,神奈川県
1706,埼玉県
1707,千葉県
1708,千葉県
1709,千葉県
1710,千葉県
1711,千葉県
1712,埼玉県
1714,千葉県
1721,千葉県
1723,千葉県
1756,愛知県
1778,香川県
1780,静岡県
1781,静岡県
1782,静岡県
1783,静岡県
1785,愛知県
1786,愛知県
1787,神奈川県
1790,神奈川県
1791,神奈川県
1792,東京都
1795,東京都
1796,東京都
1797,東京都
1814,埼玉県
1817,千葉県
1819,長野県
1840,長野県
1841,長野県
1842,長野県
1874,神奈川県
1876,埼玉県
1877,埼玉県
1883,兵庫県
1884,兵庫県
1885,兵庫県
1901,大阪府
1903,大阪府
1904,大阪府
1905,東京都
1907,大阪府
1909,大阪府
1910,大阪府
1912,大阪府
1913,大阪府
1918,東京都
1919,大阪府
1922,大阪府
1926,静岡県
1929,神奈川県
1930,神奈川県
1931,沖縄県
1932,東京都
1959,埼玉県
1960,埼玉県
1961,埼玉県
1962,埼玉県
1963,埼玉県
1964,埼玉県
1965,埼玉県
1966,埼玉県
1967,埼玉県
1968,埼玉県
1969,埼玉県
1970,埼玉県
1971,埼玉県
1972,埼玉県
1973,埼玉県
1974,埼玉県
1988,東京都
1992,東京都
1993,東京都
1995,大阪府
1996,大阪府
2004,大阪府
2010,大阪府
2025,東京都
2027,千葉県
2028,千葉県
2029,京都府
2030,京都府
2031,大阪府
2036,大阪府
2039,大阪府
2043,大阪府
2044,大阪府
2046,大阪府
2047,大阪府
2049,大阪府
2050,大阪府
2051,大阪府
2052,大阪府
2055,大阪府
2056,千葉県
2057,千葉県
2058,千葉県
2061,埼玉県
2062,千葉県
2063,千葉県
2064,千葉県
2065,千葉県
2066,千葉県
2067,千葉県
2068,千葉県
2069,千葉県
2070,千葉県
2071,千葉県
2096,大阪府
2097,大阪府
2099,大阪府
2102,大阪府
2110,大阪府
2120,東京都
2128,埼玉県
2129,埼玉県
2141,京都府
2142,京都府
2143,京都府
2144,東京都
2152,東京都
2153,東京都
2154,東京都
2156,東京都
2158,東京都
2162,静岡県
2172,埼玉県
2174,埼玉県
2175,埼玉県
2176,埼玉県
2177,埼玉県
2178,埼玉県
2179,埼玉県
2180,埼玉県
2182,埼玉県
2183,埼玉県
2184,埼玉県
2185,埼玉県
2186,埼玉県
2187,埼玉県
2188,埼玉県
2189,埼玉県
2190,埼玉県
2191,埼玉県
2192,東京都
2193,千葉県
2195,埼玉県
2196,埼玉県
2205,東京都
2206,東京都
2207,東京都
2208,東京都
2209,東京都
2210,東京都
2211,東京都
2214,埼玉県
2215,東京都
2216,東京都
2217,沖縄県
2228,東京都
2232,大阪府
2244,埼玉県
2247,長野県
2248,長野県
2249,長野県
2251,長野県
2266,東京都
2270,東京都
2271,東京都
2273,東京都
2275,東京都
2276,東京都
2278,東京都
2286,東京都
2287,東京都
2327,東京都
2328,佐賀県
2346,大阪府
2355,東京都
2356,東京都
2357,東京都
2358,東京都
2359,東京都
2360,東京都
2361,東京都
2362,東京都
2363,東京都
2364,東京都
2365,東京都
2372,神奈川県
2375,埼玉県
2376,埼玉県
2377,埼玉県
2378,埼玉県
2379,埼玉県
2380,埼玉県
2381,埼玉県
2382,埼玉県
2383,埼玉県
2384,千葉県
2388,静岡県
2389,静岡県
2394,静岡県
2395,静岡県
2397,静岡県
2398,静岡県
2400,静岡県
2401,静岡県
2402,静岡県
2404,静岡県
2405,静岡県
2407,静岡県
2422,埼玉県
2425,東京都
2426,埼玉県
2432,沖縄県
2434,兵庫県
2435,兵庫県
2436,兵庫県
2437,兵庫県
2438,兵庫県
2439,兵庫県
2443,東京都
2444,東京都
2445,東京都
2446,東京都
2447,東京都
2448,神奈川県
2449,東京都
2450,神奈川県
2452,神奈川県
2453,東京都
2455,埼玉県
2456,沖縄県
2468,神奈川県
2473,埼玉県
2474,埼玉県
2475,埼玉県
2476,埼玉県
2477,埼玉県
2478,埼玉県
2479,埼玉県
2480,埼玉県
2481,埼玉県
2482,埼玉県
2483,埼玉県
2484,埼玉県
2487,京都府
2488,京都府
2491,神奈川県
2492,神奈川県
2493,神奈川県
2494,東京都
2495,千葉県
2497,大阪府
2498,大阪府
2499,千葉県
2502,大阪府
2505,沖縄県
2509,千葉県
2510,埼玉県
2512,埼玉県
2522,東京都
2523,大阪府
2524,兵庫県
2525,兵庫県
2528,埼玉県
2529,静岡県
2533,東京都
2536,東京都
2539,東京都
2540,東京都
2541,神奈川県
2542,神奈川県
2543,神奈川県
2544,神奈川県
2545,埼玉県
2546,埼玉県
2547,千葉県
2550,沖縄県
2551,沖縄県
2552,沖縄県
2559,埼玉県
2568,埼玉県
2571,千葉県
2572,神奈川県
2573,神奈川県
2574,神奈川県
2575,神奈川県
2576,神奈川県
2577,神奈川県
2578,神奈川県
2579,東京都
2582,埼玉県
2588,埼玉県
2589,千葉県
2590,千葉県
2591,千葉県
2593,千葉県
2595,千葉県
2596,千葉県
2597,埼玉県
2600,埼玉県
2601,埼玉県
2602,埼玉県
2604,埼玉県
2605,埼玉県
2606,埼玉県
2607,埼玉県
2608,埼玉県
2609,埼玉県
2610,埼玉県
2611,埼玉県
2612,埼玉県
2615,埼玉県
2616,埼玉県
2617,埼玉県
2618,埼玉県
2619,神奈川県
2620,沖縄県
2637,大阪府
2639,神奈川県
2642,神奈川県
2643,神奈川県
2644,神奈川県
2645,埼玉県
2649,大阪府
2658,京都府
2661,千葉県
2662,千葉県
2663,千葉県
2664,千葉県
