x,y,z,name,dist
69.16523568073697,43.63133919245222,6.7,川口駅前駐輪場,0
68.92872632261624,44.039925876493406,6.87,川口総合文化センター・リリア,192.99418039599925
69.64654059886219,43.25171102263479,6.46,【臨時ステーション 12月11日迄】樹モール,250.99541465786223
68.7685998786999,43.05818531048629,6.7,幸町自転車駐車場,285.0226761967679
68.30807657860561,43.77883832874935,7.03,セブンイレブン 川口4丁目店,356.6864999280473
67.507554547891,43.09821120035795,7.3,ローソン　川口6丁目店,713.8903531223514
70.48825122353549,42.46974453339339,6.1,川口市役所第一本庁舎,720.6996202163872
68.1151358937118,42.17675455322852,6.78,アリオ　川口店,733.66064893088
70.95933061592714,43.516943317123385,6.05,セブンイレブン　川口栄町1丁目店,737.3262907852485
67.87968434859776,44.94449520401528,7.48,ファミリーマート　かわぐち飯塚店,752.0441102017512
68.39281180800901,41.17808046721245,6.43,セブンイレブン　川口並木1丁目店,1050.6050078614348
71.91850255990263,44.18097438828987,5.72,芝川公園（川口元郷駅）,1151.3528717250465
70.67195808239345,40.92344514960223,5.78,ローソン　川口青木3丁目店,1266.6339295756436
66.72741745532197,41.42890826388561,7.22,ローソン　西川口4丁目店,1344.7554485192766
72.26925572276613,42.47621189861293,5.51,ファミリーマート　川口末広店,1357.6457435237755
71.79429768268113,45.74804802958725,5.91,ローソン　川口元郷二丁目店,1382.0311715343016
72.44842280080313,45.38306919044312,5.72,ファミリーマート　川口元郷店,1524.849587763271
66.35431799269345,40.86814241820804,7.2,ファミリーマート　西川口3丁目店,1613.0559647757889
73.16487073524823,43.03734355837712,5.35,ファミリーマート　川口十二月田店,1658.2599489732058
69.16082812654028,39.2694653406884,5.84,ファミリーマート　川口中青木五丁目店,1780.9475663908868
66.75560376439982,39.932450352390966,6.81,ローソン　川口並木二丁目店,1804.858782504837
66.70690029054586,39.77331754437917,6.72,ファミリーマート川口並木3丁目店,1870.253211385304
70.37907610611704,39.16102549576736,5.51,ローソン　川口青木5丁目店,1891.8853162579
64.49741541021618,42.50664653221603,8.43,ローソン　戸田喜沢橋店,1968.7662359837343
64.62699750356241,42.04838336257539,8.16,喜沢第二公園,1970.3232062793372
73.0651498215811,40.60453531360117,5.16,ソフトバンク南鳩ヶ谷,2021.283778855804
66.1459729058809,39.70887214643094,6.96,ナミキ駐輪場,2024.4022908282464
69.95440825940231,38.6590424706423,5.56,セブンイレブン　川口青木5丁目店,2055.788258726589
68.23358891270543,38.60131503278621,6.04,青木町公園,2088.9575457575
70.59328324000579,38.60463083150967,5.53,川口オートレース場,2134.2886235108544
73.23045514167636,40.01994109950152,5.09,南鳩ヶ谷駅,2225.734406205217
67.37841320996947,38.44664061407878,6.26,ファミリーマート　川口青木町公園前店,2240.1068668483
72.80874035626627,39.50672655933287,5.13,ローソン　川口南鳩ヶ谷6丁目店,2251.4183356426183
74.78037157444406,44.56001562021357,5.23,南平文化会館,2334.1065073699383
64.12960501262117,40.64153833606139,7.99,後第一公園,2399.04289136562
70.6840788564312,37.88878700820175,5.33,ファミリーマート　プラス上青木店,2425.927396609499
