id,name
26,【ベルシェア】ベルニクステクニカルセンター
39,イオンモール浦和美園（南）
40,イオンモール浦和美園（北）
41,美園公民館前
188,セブンイレブン　浦和南部領店
189,セブンイレブン　大宮春岡店
191,セブンイレブン　大宮大和田前原店
195,セブンイレブン　大宮日進駅西店
198,セブンイレブン　針ヶ谷店
199,セブンイレブン　浦和元町中央店
200,セブンイレブン　浦和常盤店
201,セブンイレブン　浦和常盤10丁目店
202,セブンイレブン　さいたま下町3丁目店
203,セブンイレブン　さいたま上落合9丁目店
204,セブンイレブン　浦和白幡6丁目店
207,セブンイレブン　浦和常盤5丁目店
271,セブンイレブン　岩槻箕輪店
275,セブンイレブン　さいたま東大宮7丁目店
276,セブンイレブン　さいたま東大宮6丁目店
277,セブンイレブン　東大宮店
280,セブンイレブン　さいたま奈良町北店
281,セブンイレブン　さいたま今羽町店
287,セブンイレブン　さいたま三橋3丁目店
288,セブンイレブン　さいたま大成町3丁目店
289,セブンイレブン　鉄道博物館前店
290,セブンイレブン　さいたま大成町2丁目店
291,セブンイレブン　浦和裏門通り店
292,セブンイレブン　浦和元町2丁目店
293,セブンイレブン　さいたま原山3丁目南店
294,セブンイレブン　さいたま中尾バイパス店
296,セブンイレブン　さいたま文蔵3丁目店
326,セブンイレブン　岩槻本町店
327,朝霞市民会館
330,セブンイレブン　さいたま南中丸店
332,セブンイレブン　さいたま北袋町2丁目店
333,セブンイレブン　さいたま白鍬店
335,セブンイレブン　さいたま三橋総合公園前店
336,セブンイレブン　さいたま宮原1丁目西店
338,セブンイレブン　大宮奈良町店
341,セブンイレブン　さいたま大谷場店
342,セブンイレブン　さいたま辻1丁目店
344,セブンイレブン　さいたま鹿手袋3丁目店
347,セブンイレブン　さいたま大戸６丁目店
356,セブンイレブン　さいたま大宮駅東店
357,セブンイレブン　さいたま上落合3丁目店
359,根岸台自然公園
360,水久保公園
364,セブンイレブン　さいたま大戸3丁目店
366,セブンイレブン　浦和駅西口店
367,セブンイレブン　さいたま南本町2丁目店
368,セブンイレブン　東浦和3丁目店
370,セブンイレブン　さいたま三室店
372,朝霞駅東口駅前広場①
375,セブンイレブン　さいたま山崎店
376,セブンイレブン　さいたま円阿弥7丁目店
377,セブンイレブン　大宮宮原西口店
380,セブンイレブン　東浦和駅南店
381,セブンイレブン　さいたま大牧店
382,セブンイレブン　さいたま中尾店
383,セブンイレブン　さいたま松木2丁目店
384,セブンイレブン　さいたま辻7丁目店
386,セブンイレブン　さいたま栄和2丁目店
387,セブンイレブン　さいたま大久保店
388,サイクルベースあさひ浦和東店
389,サイクルベースあさひ与野本町店
390,サイクルベースあさひ岩槻店
391,サイクルベースあさひ武蔵浦和店
394,朝霞駅南口駅前広場
396,セブンイレブン　浦和原山3丁目店
397,セブンイレブン　さいたま中尾緑島店
398,セブンイレブン　南浦和1丁目店
399,セブンイレブン　さいたま櫛引町1丁目南店
416,朝霞市役所
432,セブンイレブン　浦和内谷4丁目店
433,セブンイレブン　さいたま文蔵5丁目店
434,朝霞市立図書館
484,朝霞中央公園
486,朝霞駅東口駅前広場②
487,膝折市民センター【営業時間:08:40〜21:30】
636,浦和美園駅西口
637,ウニクス浦和美園
666,セブンイレブン　東浦和7丁目店
668,セブンイレブン　東浦和駅北通り店
671,根岸台市民センター【営業時間:08:40〜21:30】
673,溝沼市民センター【営業時間:08:40〜20:00 】
747,セブンイレブン　北浦和3丁目店
892,サイクルベースあさひさいたま新都心店
895,朝霞市博物館
905,朝霞市産業文化センター
907,北朝霞駅前広場
1418,セブンイレブン　さいたま本町西5丁目店
1420,健康増進センター（わくわくどーむ）
1432,宮戸市民センター【営業時間:08:40〜21:30 】
1433,内間木公園
1444,サイクルベースあさひ大宮三橋店
1445,サイクルベースあさひ東大宮店
1446,サイクルベースあさひ大宮宮原店
1448,セブンイレブン　さいたま町谷 1丁目店
1489,セブンイレブン　さいたま曲本3丁目店
1491,セブンイレブン　浦和埼玉大学店
1519,セブンイレブン　朝霞三原5丁目店
1536,大宮スカイプラザ（そごう大宮店）
1537,イトーヨーカドー　浦和店①
1538,イトーヨーカドー　浦和店②
1553,シルク サイクル
1560,セブンイレブン　朝霞朝志ヶ丘1丁目店
1561,セブンイレブン　朝霞浜崎4丁目店
1562,セブンイレブン　朝霞市博物館前店
1563,セブンイレブン　朝霞東洋大学前店
1633,セブンイレブン　大宮櫛引1丁目店
1706,セブンイレブン　朝霞岡3丁目店
1712,セブンイレブン　朝霞本町1丁目店
1814,セブンイレブン　さいたま原山１丁目店
1876,セブンイレブン　戸田公園駅西口店
1877,セブンイレブン　戸田本町1丁目店
1959,ファミリーマート　さいたま中尾店
1960,ファミリーマート　浦和美園南店
1961,ファミリーマート　見沼片柳店
1962,ファミリーマート　大宮御蔵店
1963,ファミリーマート　さいたま蓮沼店
1964,ファミリーマート　さいたま大和田町二丁目店
1965,ファミリーマート　さいたま大和田店
1966,ファミリーマート　さいたま丸ケ崎店
1967,ファミリーマート　さいたま丸ケ崎南店
1968,ファミリーマート　岩槻本宿店
1969,ファミリーマート　岩槻西町店
1970,ファミリーマート　岩槻太田店
1971,ファミリーマート　さいたま岩槻城町店
1972,ファミリーマート　やまがた加倉店
1973,ファミリーマート　岩槻東町一丁目店
1974,ファミリーマート　さいたま堀崎店
2061,セブンイレブン　朝霞幸町1丁目店
2128,ローソン　さいたま浦和美園店
2129,ローソン　大宮南銀座店
2172,ローソン　さいたま東高砂町店
2174,ローソン　さいたま町谷一丁目店
2175,ローソン　さいたま三橋五丁目店
2176,ローソン　さいたま白幡三丁目店
2177,ローソン　さいたま春岡一丁目店
2178,ローソン　さいたま深作店
2179,ローソン　さいたま東門前南店
2180,ローソン　さいたま大和田二丁目店
2182,ローソン　さいたま大成町二丁目店
2183,ローソン　さいたま堀崎店
2184,ローソン　宮原駅西店
2185,ローソン　さいたま北袋町二丁目店
2186,ファミリーマート　さいたま田島九丁目店
2187,ファミリーマート　中浦和駅前店
2188,ファミリーマート　さいたま太田窪店
2189,ファミリーマート　武蔵浦和駅東店
2190,ファミリーマート　大宮三橋四丁目店
2191,ファミリーマート　さいたま鈴谷四丁目店
2195,ローソン　さいたま辻五丁目店
2196,ローソン　さいたま東浦和二丁目店
2214,ローソン　さいたまシティハイツ三橋店
2244,ローソン　さいたま三橋六丁目店
2375,ファミリーマート　さいたま大谷口明花店
2376,ファミリーマート　大宮上小町店
2377,ファミリーマート　与野駅西口店
2378,ファミリーマート　さいたま宮前町店
2379,ファミリーマート　さいたま櫛引町二丁目店
2380,ファミリーマート　さいたま日進町二丁目店
2381,ファミリーマート　さいたま日進町南店
2382,ファミリーマート　さいたま大成町四丁目店
2383,ファミリーマート　宮原駅西口店
2422,市営高砂第2自転車駐車場
2426,ローソン　さいたま上落合八丁目店
2455,セブンイレブン　さいたま文蔵4丁目店
2473,川越駅A
2474,喜多院西
2475,初雁公園
2476,川越市役所
2477,川越まつり会館
2478,幸町
2479,あぐれっしゅ川越
2480,小江戸蔵里
2481,本川越駅
2482,川越氷川神社
2483,川越駅B
2484,川越市駅
2510,ローソン　戸田氷川町二丁目店
2512,ローソン　戸田早瀬二丁目店
2528,さいたま新都心駅西口
2545,デニーズ　南浦和店
2546,デニーズ　西浦和店
2559,浦和駅西口さくら草通りお買い物駐輪場内シェアサイクルステーション
