id,name
254,阪神西宮西駐輪場
260,阪神西宮東駐輪場
268,阪神甲子園西駐輪場
421,阪神尼崎駅西　アマスタアマセン高架下駐輪場
422,阪神尼崎センタープール前駐輪場
825,阪神尼崎駅南口
883,阪神杭瀬西第２駐輪場
884,阪神御影駐輪場
1883,サイクルベースあさひ尼崎浜田店
1884,サイクルベースあさひ山幹西宮キッズ館
1885,阪神甲子園北駐輪場
2434,JR立花駅第5自転車駐車場
2435,阪神武庫川駅自転車駐車場
2436,尼崎スポーツの森
2437,阪急塚口駅南暫定自転車駐車場
2438,尼崎市役所本庁舎
2439,中央公園
2524,阪神大物駅前駐輪場
2525,阪神エビスタ西宮第一駐輪場
2861,サンランド武庫川
2862,尼崎市記念公園
2863,JR尼崎駅北広場公園
2864,尼崎城
3246,鳴尾浜臨海公園
3247,浜甲子園運動公園
3248,アサヒビール西宮工場跡地
3249,阪急西宮北口北東第2市営駐輪場
3250,阪神鳴尾市営駐輪場
3251,阪神甲子園南第3市営駐輪場
3252,阪神今津市営駐輪場
3253,JR西宮北第1市営駐輪場
3411,ホテルファーストステイ尼崎
3819,JR立花駅第6自転車駐車場
3820,阪神岩屋駅改札横
3841,サイクルベースあさひ臨港西宮店
3842,サイクルベースあさひ山幹塚口店
4024,2438ビーチリゾート
4173,阪神住吉駅改札横
4178,阪神甲子園広場駐輪場
4227,サイクルベースあさひ尼崎次屋店
4273,JR塚口駅西自転車駐車場
4274,JR塚口駅東第2自転車駐車場
4275,阪急園田駅西第2自転車駐車場
4348,阪神青木駅
4349,阪神深江駅
5001,阪神武庫川団地前駐輪場
5018,阪神岩屋駐輪場
5019,阪神甲子園東駐輪場
5020,UR武庫川団地中央バス停西
5135,阪神鳴尾駅前駐輪場
5142,尼崎市農業公園
5371,武庫川女子大学里中町駐車場
5372,武庫川女子大学中央キャンパス西
5373,武庫川女子大学浜甲子園キャンパス
5375,塚口本町緑地
5376,あまがさき・ひと咲きプラザ
5447,西宮市役所本庁舎
5448,西宮市大谷記念美術館
5449,西宮市立中央図書館
5450,ららぽーと甲子園南
5464,ジオ武庫川
5897,JR尼崎駅南・小田南生涯学習プラザ
5898,神戸みなと温泉　蓮
6471,ACTA西宮東館
6535,夙川公民館
6536,西宮浜公民館
6537,西宮市瓦木支所
6539,プレラにしのみや
6662,尼崎市市政情報センター
6663,瓦林公園
6664,西宮市中央体育館
6665,上田西公園
6740,サイクルベースあさひ西宮丸橋店
7612,ダブルナインレジデンス西宮
7837,UR浜甲子園団地
7838,UR浜甲子園なぎさ街
9182,阪急甲東園西第1駐輪場
9183,阪急甲東園東第2駐輪場
9225,西宮浜総合公園
9226,樋之池公園
9463,ローソン尼崎久々知一丁目店
9464,ローソン尼崎山幹南武庫之荘店
9499,ファミリーマート西宮能登町
9500,ファミリーマート西宮宮西
9546,ローソン西宮北口町店
9729,ファミリーマート西宮久保町
9730,ファミリーマート甲子園口三丁目
9731,ファミリーマート西宮上ヶ原
9732,ファミリーマート西宮上大市
9733,ファミリーマート西宮津門大箇町
9734,ファミリーマート西宮名次町
9735,ファミリーマート尼崎元浜町
9736,ファミリーマート尼崎大庄西町
9737,ファミリーマート尼崎大庄北
9745,ファミリーマート甲子園口
9746,ファミリーマート西宮大屋町
9747,ファミリーマート尼崎下坂部
9748,ファミリーマート尼崎南清水
9749,ファミリーマート尼崎塚口町
9750,ファミリーマート尾浜町三丁目
9800,阪神出屋敷駅西高架下駐輪場(2階）
9816,田能資料館・田能遺跡
9821,ハウゼ富士
9848,ファミリーマート西宮上甲子園五丁目
9849,ファミリーマート尼崎常松
9850,ファミリーマート西宮枦塚町
9854,ローソン尼崎名神町
9855,ローソン西宮段上一丁目
9856,ローソン尼崎猪名寺二丁目
9917,大庄北生涯学習プラザ
9918,立花南生涯学習プラザ
9919,大物公園
9920,阪神大物駅北側
9921,築地公園
9922,城南グランド
9923,橘公園　市役所横広場
9924,橘公園　南道路方面入口
9925,元浜緑地　高架下
9926,元浜緑地　北側
9927,松島橋公園
9928,大井戸公園
9929,椀田公園
9930,若松公園
9931,北雁替公園
9932,武庫元町緑地
9933,千歳公園（尼崎）
10181,ローソン尼崎立花町一丁目
10182,ファミリーマート西宮獅子ケ口
10183,ファミリーマート甲陽園駅前
10184,ローソン尼崎西立花町三丁目
10441,ローソン西宮久保町店
10443,テニススクール・ノア　西宮校
10444,テニススクール・ノア　神戸御影校
